gcf_id,Category
RiPP_gcf_5147,RiPP
RiPP_gcf_5148,RiPP
RiPP_gcf_5149,RiPP
RiPP_gcf_5150,RiPP
RiPP_gcf_5151,RiPP
RiPP_gcf_5152,RiPP
RiPP_gcf_5153,RiPP
RiPP_gcf_5155,RiPP
RiPP_gcf_5156,RiPP
RiPP_gcf_5157,RiPP
RiPP_gcf_5159,RiPP
RiPP_gcf_5160,RiPP
RiPP_gcf_5161,RiPP
RiPP_gcf_5162,RiPP
RiPP_gcf_5163,RiPP
RiPP_gcf_5164,RiPP
RiPP_gcf_5166,RiPP
RiPP_gcf_5167,RiPP
RiPP_gcf_5170,RiPP
RiPP_gcf_5171,RiPP
RiPP_gcf_5172,RiPP
RiPP_gcf_5173,RiPP
RiPP_gcf_5174,RiPP
RiPP_gcf_5175,RiPP
RiPP_gcf_5176,RiPP
RiPP_gcf_5177,RiPP
RiPP_gcf_5178,RiPP
RiPP_gcf_5179,RiPP
RiPP_gcf_5180,RiPP
RiPP_gcf_5181,RiPP
RiPP_gcf_5182,RiPP
RiPP_gcf_5183,RiPP
RiPP_gcf_5184,RiPP
RiPP_gcf_5185,RiPP
RiPP_gcf_5186,RiPP
RiPP_gcf_5187,RiPP
RiPP_gcf_5189,RiPP
RiPP_gcf_5190,RiPP
RiPP_gcf_5191,RiPP
RiPP_gcf_5192,RiPP
RiPP_gcf_5193,RiPP
RiPP_gcf_5194,RiPP
RiPP_gcf_5195,RiPP
RiPP_gcf_5197,RiPP
RiPP_gcf_5198,RiPP
RiPP_gcf_5199,RiPP
RiPP_gcf_5200,RiPP
RiPP_gcf_5201,RiPP
RiPP_gcf_5203,RiPP
RiPP_gcf_5204,RiPP
RiPP_gcf_5205,RiPP
RiPP_gcf_5206,RiPP
RiPP_gcf_5207,RiPP
RiPP_gcf_5208,RiPP
RiPP_gcf_5209,RiPP
RiPP_gcf_5210,RiPP
RiPP_gcf_5211,RiPP
RiPP_gcf_5213,RiPP
RiPP_gcf_5215,RiPP
RiPP_gcf_5216,RiPP
RiPP_gcf_5218,RiPP
RiPP_gcf_5219,RiPP
RiPP_gcf_5220,RiPP
RiPP_gcf_5221,RiPP
RiPP_gcf_5222,RiPP
RiPP_gcf_5223,RiPP
RiPP_gcf_5224,RiPP
RiPP_gcf_5225,RiPP
RiPP_gcf_5226,RiPP
RiPP_gcf_5227,RiPP
RiPP_gcf_5228,RiPP
RiPP_gcf_5230,RiPP
RiPP_gcf_5231,RiPP
RiPP_gcf_5232,RiPP
RiPP_gcf_5233,RiPP
RiPP_gcf_5235,RiPP
RiPP_gcf_5236,RiPP
RiPP_gcf_5237,RiPP
RiPP_gcf_5238,RiPP
RiPP_gcf_5240,RiPP
RiPP_gcf_5241,RiPP
RiPP_gcf_5242,RiPP
RiPP_gcf_5243,RiPP
RiPP_gcf_5244,RiPP
RiPP_gcf_5246,RiPP
RiPP_gcf_5247,RiPP
RiPP_gcf_5248,RiPP
RiPP_gcf_5249,RiPP
RiPP_gcf_5250,RiPP
RiPP_gcf_5251,RiPP
RiPP_gcf_5252,RiPP
RiPP_gcf_5253,RiPP
RiPP_gcf_5254,RiPP
RiPP_gcf_5255,RiPP
RiPP_gcf_5256,RiPP
RiPP_gcf_5257,RiPP
RiPP_gcf_5258,RiPP
RiPP_gcf_5259,RiPP
RiPP_gcf_5261,RiPP
RiPP_gcf_5262,RiPP
RiPP_gcf_5263,RiPP
RiPP_gcf_5264,RiPP
RiPP_gcf_5265,RiPP
RiPP_gcf_5266,RiPP
RiPP_gcf_5267,RiPP
RiPP_gcf_5268,RiPP
RiPP_gcf_5269,RiPP
RiPP_gcf_5270,RiPP
RiPP_gcf_5274,RiPP
RiPP_gcf_5275,RiPP
RiPP_gcf_5276,RiPP
RiPP_gcf_5277,RiPP
RiPP_gcf_5278,RiPP
RiPP_gcf_5279,RiPP
RiPP_gcf_5280,RiPP
RiPP_gcf_5281,RiPP
RiPP_gcf_5282,RiPP
RiPP_gcf_5283,RiPP
RiPP_gcf_5284,RiPP
RiPP_gcf_5285,RiPP
RiPP_gcf_5286,RiPP
RiPP_gcf_5287,RiPP
RiPP_gcf_5288,RiPP
RiPP_gcf_5289,RiPP
RiPP_gcf_5290,RiPP
RiPP_gcf_5291,RiPP
RiPP_gcf_5292,RiPP
RiPP_gcf_5293,RiPP
RiPP_gcf_5295,RiPP
RiPP_gcf_5298,RiPP
RiPP_gcf_5299,RiPP
RiPP_gcf_5300,RiPP
RiPP_gcf_5301,RiPP
RiPP_gcf_5303,RiPP
RiPP_gcf_5304,RiPP
RiPP_gcf_5305,RiPP
RiPP_gcf_5306,RiPP
RiPP_gcf_5307,RiPP
RiPP_gcf_5308,RiPP
RiPP_gcf_5309,RiPP
RiPP_gcf_5310,RiPP
RiPP_gcf_5311,RiPP
RiPP_gcf_5312,RiPP
RiPP_gcf_5313,RiPP
RiPP_gcf_5314,RiPP
RiPP_gcf_5315,RiPP
RiPP_gcf_5316,RiPP
RiPP_gcf_5317,RiPP
RiPP_gcf_5318,RiPP
RiPP_gcf_5319,RiPP
RiPP_gcf_5320,RiPP
RiPP_gcf_5321,RiPP
RiPP_gcf_5322,RiPP
RiPP_gcf_5323,RiPP
RiPP_gcf_5324,RiPP
RiPP_gcf_5326,RiPP
RiPP_gcf_5327,RiPP
RiPP_gcf_5328,RiPP
RiPP_gcf_5329,RiPP
RiPP_gcf_5330,RiPP
RiPP_gcf_5331,RiPP
RiPP_gcf_5332,RiPP
RiPP_gcf_5333,RiPP
RiPP_gcf_5334,RiPP
RiPP_gcf_5335,RiPP
RiPP_gcf_5336,RiPP
RiPP_gcf_5337,RiPP
RiPP_gcf_5339,RiPP
RiPP_gcf_5341,RiPP
RiPP_gcf_5343,RiPP
RiPP_gcf_5344,RiPP
RiPP_gcf_5346,RiPP
RiPP_gcf_5347,RiPP
RiPP_gcf_5348,RiPP
RiPP_gcf_5350,RiPP
RiPP_gcf_5351,RiPP
RiPP_gcf_5353,RiPP
RiPP_gcf_5354,RiPP
RiPP_gcf_5355,RiPP
RiPP_gcf_5356,RiPP
RiPP_gcf_5357,RiPP
RiPP_gcf_5358,RiPP
RiPP_gcf_5359,RiPP
RiPP_gcf_5360,RiPP
RiPP_gcf_5361,RiPP
RiPP_gcf_5362,RiPP
RiPP_gcf_5363,RiPP
RiPP_gcf_5364,RiPP
RiPP_gcf_5365,RiPP
RiPP_gcf_5366,RiPP
RiPP_gcf_5367,RiPP
RiPP_gcf_5368,RiPP
RiPP_gcf_5369,RiPP
RiPP_gcf_5370,RiPP
RiPP_gcf_5371,RiPP
RiPP_gcf_5372,RiPP
RiPP_gcf_5373,RiPP
RiPP_gcf_5374,RiPP
RiPP_gcf_5376,RiPP
RiPP_gcf_5377,RiPP
RiPP_gcf_5378,RiPP
RiPP_gcf_5379,RiPP
RiPP_gcf_5380,RiPP
RiPP_gcf_5381,RiPP
RiPP_gcf_5382,RiPP
RiPP_gcf_5384,RiPP
RiPP_gcf_5385,RiPP
RiPP_gcf_5386,RiPP
RiPP_gcf_5387,RiPP
RiPP_gcf_5388,RiPP
RiPP_gcf_5390,RiPP
RiPP_gcf_5391,RiPP
RiPP_gcf_5392,RiPP
RiPP_gcf_5393,RiPP
RiPP_gcf_5394,RiPP
RiPP_gcf_5395,RiPP
RiPP_gcf_5396,RiPP
RiPP_gcf_5397,RiPP
RiPP_gcf_5398,RiPP
RiPP_gcf_5399,RiPP
RiPP_gcf_5400,RiPP
RiPP_gcf_5401,RiPP
RiPP_gcf_5402,RiPP
RiPP_gcf_5403,RiPP
RiPP_gcf_5404,RiPP
RiPP_gcf_5405,RiPP
RiPP_gcf_5406,RiPP
RiPP_gcf_5407,RiPP
RiPP_gcf_5409,RiPP
RiPP_gcf_5410,RiPP
RiPP_gcf_5411,RiPP
RiPP_gcf_5412,RiPP
RiPP_gcf_5413,RiPP
RiPP_gcf_5414,RiPP
RiPP_gcf_5415,RiPP
RiPP_gcf_5416,RiPP
RiPP_gcf_5417,RiPP
RiPP_gcf_5418,RiPP
RiPP_gcf_5419,RiPP
RiPP_gcf_5420,RiPP
RiPP_gcf_5421,RiPP
RiPP_gcf_5422,RiPP
RiPP_gcf_5423,RiPP
RiPP_gcf_5424,RiPP
RiPP_gcf_5425,RiPP
RiPP_gcf_5426,RiPP
RiPP_gcf_5427,RiPP
RiPP_gcf_5428,RiPP
RiPP_gcf_5429,RiPP
RiPP_gcf_5430,RiPP
RiPP_gcf_5431,RiPP
RiPP_gcf_5432,RiPP
RiPP_gcf_5434,RiPP
RiPP_gcf_5435,RiPP
RiPP_gcf_5436,RiPP
RiPP_gcf_5437,RiPP
RiPP_gcf_5441,RiPP
RiPP_gcf_5442,RiPP
RiPP_gcf_5443,RiPP
RiPP_gcf_5444,RiPP
RiPP_gcf_5445,RiPP
RiPP_gcf_5446,RiPP
RiPP_gcf_5448,RiPP
RiPP_gcf_5449,RiPP
RiPP_gcf_5451,RiPP
RiPP_gcf_5452,RiPP
RiPP_gcf_5453,RiPP
RiPP_gcf_5454,RiPP
RiPP_gcf_5455,RiPP
RiPP_gcf_5456,RiPP
RiPP_gcf_5457,RiPP
RiPP_gcf_5459,RiPP
RiPP_gcf_5460,RiPP
RiPP_gcf_5461,RiPP
RiPP_gcf_5463,RiPP
RiPP_gcf_5464,RiPP
RiPP_gcf_5465,RiPP
RiPP_gcf_5466,RiPP
RiPP_gcf_5467,RiPP
RiPP_gcf_5469,RiPP
RiPP_gcf_5471,RiPP
RiPP_gcf_5472,RiPP
RiPP_gcf_5473,RiPP
RiPP_gcf_5474,RiPP
RiPP_gcf_5475,RiPP
RiPP_gcf_5476,RiPP
RiPP_gcf_5477,RiPP
RiPP_gcf_5478,RiPP
RiPP_gcf_5480,RiPP
RiPP_gcf_5481,RiPP
RiPP_gcf_5482,RiPP
RiPP_gcf_5484,RiPP
RiPP_gcf_5485,RiPP
RiPP_gcf_5486,RiPP
RiPP_gcf_5487,RiPP
RiPP_gcf_5488,RiPP
RiPP_gcf_5489,RiPP
RiPP_gcf_5490,RiPP
RiPP_gcf_5491,RiPP
RiPP_gcf_5493,RiPP
RiPP_gcf_5494,RiPP
RiPP_gcf_5495,RiPP
RiPP_gcf_5496,RiPP
RiPP_gcf_5497,RiPP
RiPP_gcf_5498,RiPP
RiPP_gcf_5499,RiPP
RiPP_gcf_5500,RiPP
RiPP_gcf_5501,RiPP
RiPP_gcf_5503,RiPP
RiPP_gcf_5504,RiPP
RiPP_gcf_5505,RiPP
RiPP_gcf_5506,RiPP
RiPP_gcf_5507,RiPP
RiPP_gcf_5508,RiPP
RiPP_gcf_5509,RiPP
RiPP_gcf_5511,RiPP
RiPP_gcf_5512,RiPP
RiPP_gcf_5513,RiPP
RiPP_gcf_5514,RiPP
RiPP_gcf_5516,RiPP
RiPP_gcf_5517,RiPP
RiPP_gcf_5518,RiPP
RiPP_gcf_5519,RiPP
RiPP_gcf_5520,RiPP
RiPP_gcf_5521,RiPP
RiPP_gcf_5522,RiPP
RiPP_gcf_5523,RiPP
RiPP_gcf_5524,RiPP
RiPP_gcf_5525,RiPP
RiPP_gcf_5526,RiPP
RiPP_gcf_5527,RiPP
RiPP_gcf_5528,RiPP
RiPP_gcf_5529,RiPP
RiPP_gcf_5531,RiPP
RiPP_gcf_5532,RiPP
RiPP_gcf_5533,RiPP
RiPP_gcf_5534,RiPP
RiPP_gcf_5535,RiPP
RiPP_gcf_5536,RiPP
RiPP_gcf_5537,RiPP
RiPP_gcf_5538,RiPP
RiPP_gcf_5539,RiPP
RiPP_gcf_5540,RiPP
RiPP_gcf_5541,RiPP
RiPP_gcf_5542,RiPP
RiPP_gcf_5544,RiPP
RiPP_gcf_5545,RiPP
RiPP_gcf_5546,RiPP
RiPP_gcf_5547,RiPP
RiPP_gcf_5548,RiPP
RiPP_gcf_5553,RiPP
RiPP_gcf_5554,RiPP
RiPP_gcf_5555,RiPP
RiPP_gcf_5556,RiPP
RiPP_gcf_5557,RiPP
RiPP_gcf_5558,RiPP
RiPP_gcf_5559,RiPP
RiPP_gcf_5560,RiPP
RiPP_gcf_5561,RiPP
RiPP_gcf_5563,RiPP
RiPP_gcf_5565,RiPP
RiPP_gcf_5566,RiPP
RiPP_gcf_5567,RiPP
RiPP_gcf_5569,RiPP
RiPP_gcf_5570,RiPP
RiPP_gcf_5571,RiPP
RiPP_gcf_5572,RiPP
RiPP_gcf_5573,RiPP
RiPP_gcf_5574,RiPP
RiPP_gcf_5575,RiPP
RiPP_gcf_5576,RiPP
RiPP_gcf_5577,RiPP
RiPP_gcf_5578,RiPP
RiPP_gcf_5579,RiPP
RiPP_gcf_5580,RiPP
RiPP_gcf_5581,RiPP
RiPP_gcf_5583,RiPP
RiPP_gcf_5584,RiPP
RiPP_gcf_5585,RiPP
RiPP_gcf_5586,RiPP
RiPP_gcf_5587,RiPP
RiPP_gcf_5588,RiPP
RiPP_gcf_5589,RiPP
RiPP_gcf_5592,RiPP
RiPP_gcf_5593,RiPP
RiPP_gcf_5594,RiPP
RiPP_gcf_5595,RiPP
RiPP_gcf_5596,RiPP
RiPP_gcf_5597,RiPP
RiPP_gcf_5598,RiPP
RiPP_gcf_5599,RiPP
RiPP_gcf_5600,RiPP
RiPP_gcf_5601,RiPP
RiPP_gcf_5602,RiPP
RiPP_gcf_5603,RiPP
RiPP_gcf_5604,RiPP
RiPP_gcf_5605,RiPP
RiPP_gcf_5606,RiPP
RiPP_gcf_5607,RiPP
RiPP_gcf_5608,RiPP
RiPP_gcf_5609,RiPP
RiPP_gcf_5610,RiPP
RiPP_gcf_5611,RiPP
RiPP_gcf_5612,RiPP
RiPP_gcf_5613,RiPP
RiPP_gcf_5614,RiPP
RiPP_gcf_5615,RiPP
RiPP_gcf_5616,RiPP
RiPP_gcf_5617,RiPP
RiPP_gcf_5618,RiPP
RiPP_gcf_5619,RiPP
RiPP_gcf_5621,RiPP
RiPP_gcf_5623,RiPP
RiPP_gcf_5624,RiPP
RiPP_gcf_5625,RiPP
RiPP_gcf_5626,RiPP
RiPP_gcf_5627,RiPP
RiPP_gcf_5628,RiPP
RiPP_gcf_5629,RiPP
RiPP_gcf_5630,RiPP
RiPP_gcf_5631,RiPP
RiPP_gcf_5632,RiPP
RiPP_gcf_5633,RiPP
RiPP_gcf_5634,RiPP
RiPP_gcf_5635,RiPP
RiPP_gcf_5637,RiPP
RiPP_gcf_5638,RiPP
RiPP_gcf_5639,RiPP
RiPP_gcf_5640,RiPP
RiPP_gcf_5642,RiPP
RiPP_gcf_5643,RiPP
RiPP_gcf_5644,RiPP
RiPP_gcf_5645,RiPP
RiPP_gcf_5646,RiPP
RiPP_gcf_5647,RiPP
RiPP_gcf_5648,RiPP
RiPP_gcf_5649,RiPP
RiPP_gcf_5650,RiPP
RiPP_gcf_5651,RiPP
RiPP_gcf_5652,RiPP
RiPP_gcf_5653,RiPP
RiPP_gcf_5654,RiPP
RiPP_gcf_5655,RiPP
RiPP_gcf_5657,RiPP
RiPP_gcf_5658,RiPP
RiPP_gcf_5659,RiPP
RiPP_gcf_5660,RiPP
RiPP_gcf_5661,RiPP
RiPP_gcf_5662,RiPP
RiPP_gcf_5663,RiPP
RiPP_gcf_5664,RiPP
RiPP_gcf_5665,RiPP
RiPP_gcf_5668,RiPP
RiPP_gcf_5670,RiPP
RiPP_gcf_5671,RiPP
RiPP_gcf_5673,RiPP
RiPP_gcf_5674,RiPP
RiPP_gcf_5675,RiPP
RiPP_gcf_5677,RiPP
RiPP_gcf_5678,RiPP
RiPP_gcf_5679,RiPP
RiPP_gcf_5680,RiPP
RiPP_gcf_5681,RiPP
RiPP_gcf_5682,RiPP
RiPP_gcf_5683,RiPP
RiPP_gcf_5684,RiPP
RiPP_gcf_5686,RiPP
RiPP_gcf_5688,RiPP
RiPP_gcf_5689,RiPP
RiPP_gcf_5690,RiPP
RiPP_gcf_5691,RiPP
RiPP_gcf_5692,RiPP
RiPP_gcf_5693,RiPP
RiPP_gcf_5694,RiPP
RiPP_gcf_5695,RiPP
RiPP_gcf_5696,RiPP
RiPP_gcf_5697,RiPP
RiPP_gcf_5698,RiPP
RiPP_gcf_5699,RiPP
RiPP_gcf_5701,RiPP
RiPP_gcf_5702,RiPP
RiPP_gcf_5703,RiPP
RiPP_gcf_5704,RiPP
RiPP_gcf_5705,RiPP
RiPP_gcf_5706,RiPP
RiPP_gcf_5707,RiPP
RiPP_gcf_5708,RiPP
RiPP_gcf_5709,RiPP
RiPP_gcf_5710,RiPP
RiPP_gcf_5711,RiPP
RiPP_gcf_5712,RiPP
RiPP_gcf_5713,RiPP
RiPP_gcf_5714,RiPP
RiPP_gcf_5715,RiPP
RiPP_gcf_5716,RiPP
RiPP_gcf_5717,RiPP
RiPP_gcf_5718,RiPP
RiPP_gcf_5720,RiPP
RiPP_gcf_5721,RiPP
RiPP_gcf_5722,RiPP
RiPP_gcf_5724,RiPP
RiPP_gcf_5725,RiPP
RiPP_gcf_5726,RiPP
RiPP_gcf_5727,RiPP
RiPP_gcf_5730,RiPP
RiPP_gcf_5731,RiPP
RiPP_gcf_5732,RiPP
RiPP_gcf_5733,RiPP
RiPP_gcf_5735,RiPP
RiPP_gcf_5736,RiPP
RiPP_gcf_5737,RiPP
RiPP_gcf_5738,RiPP
RiPP_gcf_5739,RiPP
RiPP_gcf_5740,RiPP
RiPP_gcf_5741,RiPP
RiPP_gcf_5742,RiPP
RiPP_gcf_5745,RiPP
RiPP_gcf_5747,RiPP
RiPP_gcf_5748,RiPP
RiPP_gcf_5749,RiPP
RiPP_gcf_5750,RiPP
RiPP_gcf_5752,RiPP
RiPP_gcf_5753,RiPP
RiPP_gcf_5754,RiPP
RiPP_gcf_5755,RiPP
RiPP_gcf_5756,RiPP
RiPP_gcf_5758,RiPP
RiPP_gcf_5759,RiPP
RiPP_gcf_5760,RiPP
RiPP_gcf_5761,RiPP
RiPP_gcf_5762,RiPP
RiPP_gcf_5763,RiPP
RiPP_gcf_5764,RiPP
RiPP_gcf_5765,RiPP
RiPP_gcf_5767,RiPP
RiPP_gcf_5768,RiPP
RiPP_gcf_5769,RiPP
RiPP_gcf_5770,RiPP
RiPP_gcf_5772,RiPP
RiPP_gcf_5773,RiPP
RiPP_gcf_5774,RiPP
RiPP_gcf_5775,RiPP
RiPP_gcf_5776,RiPP
RiPP_gcf_5777,RiPP
RiPP_gcf_5778,RiPP
RiPP_gcf_5779,RiPP
RiPP_gcf_5780,RiPP
RiPP_gcf_5781,RiPP
RiPP_gcf_5782,RiPP
RiPP_gcf_5783,RiPP
RiPP_gcf_5784,RiPP
RiPP_gcf_5785,RiPP
RiPP_gcf_5786,RiPP
RiPP_gcf_5787,RiPP
RiPP_gcf_5788,RiPP
RiPP_gcf_5789,RiPP
RiPP_gcf_5790,RiPP
RiPP_gcf_5791,RiPP
RiPP_gcf_5792,RiPP
RiPP_gcf_5793,RiPP
RiPP_gcf_5794,RiPP
RiPP_gcf_5795,RiPP
RiPP_gcf_5796,RiPP
RiPP_gcf_5797,RiPP
RiPP_gcf_5798,RiPP
RiPP_gcf_5799,RiPP
RiPP_gcf_5800,RiPP
RiPP_gcf_5801,RiPP
RiPP_gcf_5802,RiPP
RiPP_gcf_5803,RiPP
RiPP_gcf_5804,RiPP
RiPP_gcf_5805,RiPP
RiPP_gcf_5806,RiPP
RiPP_gcf_5807,RiPP
RiPP_gcf_5808,RiPP
RiPP_gcf_5809,RiPP
RiPP_gcf_5810,RiPP
RiPP_gcf_5811,RiPP
RiPP_gcf_5812,RiPP
RiPP_gcf_5813,RiPP
RiPP_gcf_5814,RiPP
RiPP_gcf_5815,RiPP
RiPP_gcf_5816,RiPP
RiPP_gcf_5817,RiPP
RiPP_gcf_5819,RiPP
RiPP_gcf_5821,RiPP
RiPP_gcf_5822,RiPP
RiPP_gcf_5823,RiPP
RiPP_gcf_5824,RiPP
RiPP_gcf_5826,RiPP
RiPP_gcf_5827,RiPP
RiPP_gcf_5828,RiPP
RiPP_gcf_5829,RiPP
RiPP_gcf_5830,RiPP
RiPP_gcf_5832,RiPP
RiPP_gcf_5833,RiPP
RiPP_gcf_5834,RiPP
RiPP_gcf_5836,RiPP
RiPP_gcf_5838,RiPP
RiPP_gcf_5839,RiPP
RiPP_gcf_5840,RiPP
RiPP_gcf_5841,RiPP
RiPP_gcf_5842,RiPP
RiPP_gcf_5844,RiPP
RiPP_gcf_5845,RiPP
RiPP_gcf_5848,RiPP
RiPP_gcf_5849,RiPP
RiPP_gcf_5850,RiPP
RiPP_gcf_5851,RiPP
RiPP_gcf_5852,RiPP
RiPP_gcf_5853,RiPP
RiPP_gcf_5854,RiPP
RiPP_gcf_5856,RiPP
RiPP_gcf_5857,RiPP
RiPP_gcf_5858,RiPP
RiPP_gcf_5859,RiPP
RiPP_gcf_5860,RiPP
RiPP_gcf_5861,RiPP
RiPP_gcf_5862,RiPP
RiPP_gcf_5866,RiPP
RiPP_gcf_5867,RiPP
RiPP_gcf_5868,RiPP
RiPP_gcf_5869,RiPP
RiPP_gcf_5870,RiPP
RiPP_gcf_5872,RiPP
RiPP_gcf_5873,RiPP
RiPP_gcf_5875,RiPP
RiPP_gcf_5878,RiPP
RiPP_gcf_5879,RiPP
RiPP_gcf_5880,RiPP
RiPP_gcf_5882,RiPP
RiPP_gcf_5883,RiPP
RiPP_gcf_5884,RiPP
RiPP_gcf_5885,RiPP
RiPP_gcf_5886,RiPP
RiPP_gcf_5887,RiPP
RiPP_gcf_5888,RiPP
RiPP_gcf_5889,RiPP
RiPP_gcf_5890,RiPP
RiPP_gcf_5891,RiPP
RiPP_gcf_5892,RiPP
RiPP_gcf_5893,RiPP
RiPP_gcf_5894,RiPP
RiPP_gcf_5895,RiPP
RiPP_gcf_5896,RiPP
RiPP_gcf_5897,RiPP
RiPP_gcf_5898,RiPP
RiPP_gcf_5899,RiPP
RiPP_gcf_5900,RiPP
RiPP_gcf_5901,RiPP
RiPP_gcf_5903,RiPP
RiPP_gcf_5904,RiPP
RiPP_gcf_5905,RiPP
RiPP_gcf_5907,RiPP
RiPP_gcf_5908,RiPP
RiPP_gcf_5910,RiPP
RiPP_gcf_5912,RiPP
RiPP_gcf_5913,RiPP
RiPP_gcf_5914,RiPP
RiPP_gcf_5915,RiPP
RiPP_gcf_5916,RiPP
RiPP_gcf_5917,RiPP
RiPP_gcf_5918,RiPP
RiPP_gcf_5919,RiPP
RiPP_gcf_5920,RiPP
RiPP_gcf_5921,RiPP
RiPP_gcf_5922,RiPP
RiPP_gcf_5923,RiPP
RiPP_gcf_5924,RiPP
RiPP_gcf_5925,RiPP
RiPP_gcf_5926,RiPP
RiPP_gcf_5928,RiPP
RiPP_gcf_5929,RiPP
RiPP_gcf_5930,RiPP
RiPP_gcf_5931,RiPP
RiPP_gcf_5932,RiPP
RiPP_gcf_5933,RiPP
RiPP_gcf_5934,RiPP
RiPP_gcf_5935,RiPP
RiPP_gcf_5936,RiPP
RiPP_gcf_5937,RiPP
RiPP_gcf_5938,RiPP
RiPP_gcf_5939,RiPP
RiPP_gcf_5940,RiPP
RiPP_gcf_5941,RiPP
RiPP_gcf_5943,RiPP
RiPP_gcf_5944,RiPP
RiPP_gcf_5945,RiPP
RiPP_gcf_5946,RiPP
RiPP_gcf_5949,RiPP
RiPP_gcf_5951,RiPP
RiPP_gcf_5952,RiPP
RiPP_gcf_5954,RiPP
RiPP_gcf_5955,RiPP
RiPP_gcf_5957,RiPP
RiPP_gcf_5958,RiPP
RiPP_gcf_5959,RiPP
RiPP_gcf_5960,RiPP
RiPP_gcf_5961,RiPP
RiPP_gcf_5962,RiPP
RiPP_gcf_5963,RiPP
RiPP_gcf_5964,RiPP
RiPP_gcf_5966,RiPP
RiPP_gcf_5967,RiPP
RiPP_gcf_5968,RiPP
RiPP_gcf_5969,RiPP
RiPP_gcf_5970,RiPP
RiPP_gcf_5971,RiPP
RiPP_gcf_5974,RiPP
RiPP_gcf_8565,RiPP
RiPP_gcf_8568,RiPP
RiPP_gcf_8569,RiPP
RiPP_gcf_8571,RiPP
RiPP_gcf_8573,RiPP
RiPP_gcf_8574,RiPP
RiPP_gcf_8705,RiPP
RiPP_gcf_8712,RiPP
RiPP_gcf_8713,RiPP
RiPP_gcf_8717,RiPP
RiPP_gcf_8721,RiPP
RiPP_gcf_8722,RiPP
RiPP_gcf_8726,RiPP
RiPP_gcf_8728,RiPP
RiPP_gcf_8729,RiPP
RiPP_gcf_8730,RiPP
RiPP_gcf_8734,RiPP
RiPP_gcf_8738,RiPP
other_gcf_195,other
other_gcf_210,other
other_gcf_2122,other
other_gcf_2123,other
other_gcf_2124,other
other_gcf_2125,other
other_gcf_2126,other
other_gcf_2127,other
other_gcf_2128,other
other_gcf_2129,other
other_gcf_2130,other
other_gcf_2131,other
other_gcf_2132,other
other_gcf_2134,other
other_gcf_2135,other
other_gcf_2136,other
other_gcf_2137,other
other_gcf_2138,other
other_gcf_2139,other
other_gcf_2140,other
other_gcf_2141,other
other_gcf_2142,other
other_gcf_2143,other
other_gcf_2144,other
other_gcf_2145,other
other_gcf_2146,other
other_gcf_2147,other
other_gcf_2148,other
other_gcf_2149,other
other_gcf_2150,other
other_gcf_2151,other
other_gcf_2152,other
other_gcf_2154,other
other_gcf_2155,other
other_gcf_2156,other
other_gcf_2157,other
other_gcf_2158,other
other_gcf_2159,other
other_gcf_2160,other
other_gcf_2161,other
other_gcf_2162,other
other_gcf_2163,other
other_gcf_2164,other
other_gcf_2165,other
other_gcf_2166,other
other_gcf_2167,other
other_gcf_2168,other
other_gcf_2169,other
other_gcf_2170,other
other_gcf_2171,other
other_gcf_2172,other
other_gcf_2173,other
other_gcf_2174,other
other_gcf_2175,other
other_gcf_2176,other
other_gcf_2177,other
other_gcf_2178,other
other_gcf_2179,other
other_gcf_2180,other
other_gcf_2181,other
other_gcf_2183,other
other_gcf_2184,other
other_gcf_2185,other
other_gcf_2186,other
other_gcf_2188,other
other_gcf_2189,other
other_gcf_2190,other
other_gcf_2191,other
other_gcf_2192,other
other_gcf_2194,other
other_gcf_2210,other
other_gcf_2211,other
other_gcf_2217,other
other_gcf_2220,other
other_gcf_2221,other
other_gcf_2222,other
other_gcf_2223,other
other_gcf_2225,other
other_gcf_2226,other
other_gcf_2227,other
other_gcf_2228,other
other_gcf_2229,other
other_gcf_2230,other
other_gcf_2231,other
other_gcf_2232,other
other_gcf_2233,other
other_gcf_2234,other
other_gcf_2235,other
other_gcf_2236,other
other_gcf_2237,other
other_gcf_2238,other
other_gcf_2239,other
other_gcf_2240,other
other_gcf_2241,other
other_gcf_2242,other
other_gcf_2243,other
other_gcf_2244,other
other_gcf_2245,other
other_gcf_2246,other
other_gcf_2248,other
other_gcf_2249,other
other_gcf_2250,other
other_gcf_2251,other
other_gcf_2252,other
other_gcf_2253,other
other_gcf_2254,other
other_gcf_2255,other
other_gcf_2256,other
other_gcf_2257,other
other_gcf_2258,other
other_gcf_2259,other
other_gcf_2260,other
other_gcf_2261,other
other_gcf_2262,other
other_gcf_2263,other
other_gcf_2264,other
other_gcf_2265,other
other_gcf_2266,other
other_gcf_2267,other
other_gcf_2268,other
other_gcf_2269,other
other_gcf_2270,other
other_gcf_2271,other
other_gcf_2272,other
other_gcf_2273,other
other_gcf_2274,other
other_gcf_2275,other
other_gcf_2276,other
other_gcf_2277,other
other_gcf_2278,other
other_gcf_2296,other
other_gcf_2297,other
other_gcf_2300,other
other_gcf_2304,other
other_gcf_2308,other
other_gcf_2329,other
other_gcf_2339,other
other_gcf_2342,other
other_gcf_2345,other
other_gcf_2356,other
other_gcf_2358,other
other_gcf_2362,other
other_gcf_2365,other
other_gcf_2366,other
other_gcf_2367,other
other_gcf_2368,other
other_gcf_2369,other
other_gcf_2370,other
