V1,V2,V3
-104.365821094793,30,1434.23315429688
-104.299065420561,30,1415.73315429688
-104.232309746328,30,1491.64611816406
-104.165554072096,30,1481.77612304688
-104.098798397864,30,1354.61608886719
-104.032042723632,30,1255.09606933594
-103.965287049399,30,1272.82604980469
-103.898531375167,30,1388.08605957031
-103.831775700935,30,1338.69604492188
-103.765020026702,30,1345.91613769531
-103.69826435247,30,1336.61145019531
-103.631508678238,30,1400.87145996094
-103.564753004005,30,1278.18151855469
-103.497997329773,30,1277.24145507812
-103.431241655541,30,1356.75146484375
-103.364485981308,30,1139.09143066406
-103.297730307076,30,1052.59143066406
-103.230974632844,30,1080.78149414062
-103.164218958611,30,1141.64990234375
-103.097463284379,30,1164.73999023438
-103.030707610147,30,1148.2099609375
-102.963951935915,30,1074.85998535156
-102.897196261682,30,1039.30993652344
-102.83044058745,30,973.519958496094
-102.763684913218,30,921.719970703125
-102.696929238985,30,869.809936523438
-102.630173564753,30,792.971313476562
-102.563417890521,30,749.361328125
-102.496662216288,30,707.021301269531
-102.429906542056,30,682.301330566406
-102.363150867824,30,648.8212890625
-102.296395193591,30,673.971313476562
-102.229639519359,30,642.221313476562
-102.162883845127,30,632.781311035156
-102.096128170895,30,651.600952148438
-102.029372496662,30,616.700988769531
-101.96261682243,30,583.790954589844
-101.895861148198,30,544.840942382812
-101.829105473965,30,511.860961914062
-101.762349799733,30,541.170959472656
-101.695594125501,30,547.310974121094
-101.628838451268,30,561.910949707031
-101.562082777036,30,536.182067871094
-101.495327102804,30,500.362060546875
-101.428571428571,30,526.502075195312
-101.361815754339,30,536.642028808594
-101.295060080107,30,545.062072753906
-101.228304405874,30,550.85205078125
-101.161548731642,30,516.682067871094
-101.09479305741,30,524.272033691406
-101.028037383178,30,556.862976074219
-100.961281708945,30,527.653015136719
-100.894526034713,30,577.263000488281
-100.827770360481,30,575.153015136719
-100.761014686248,30,570.472961425781
-100.694259012016,30,594.232971191406
-100.627503337784,30,642.06298828125
-100.560747663551,30,672.972961425781
-100.493991989319,30,682.46923828125
-100.427236315087,30,653.029296875
-100.360480640854,30,669.899291992188
-100.293724966622,30,700.329284667969
-100.22696929239,30,699.649291992188
-100.160213618158,30,709.959289550781
-100.093457943925,30,692.879272460938
-100.026702269693,30,636.659240722656
-99.9599465954606,30,630.466735839844
-99.8931909212283,30,663.826721191406
-99.826435246996,30,700.876708984375
-99.7596795727637,30,690.88671875
-99.6929238985314,30,707.566711425781
-99.6261682242991,30,704.186706542969
-99.5594125500668,30,693.126708984375
-99.4926568758345,30,668.066711425781
-99.4259012016021,30,643.222473144531
-99.3591455273698,30,642.042419433594
-99.2923898531375,30,639.582458496094
-99.2256341789052,30,583.282470703125
-99.1588785046729,30,536.712463378906
-99.0921228304406,30,495.452453613281
-99.0253671562083,30,497.432434082031
-98.958611481976,30,475.332458496094
-98.8918558077437,30,451.622253417969
-98.8251001335114,30,441.242248535156
-98.758344459279,30,423.872253417969
-98.6915887850467,30,406.05224609375
-98.6248331108144,30,434.942260742188
-98.5580774365821,30,418.232269287109
-98.4913217623498,30,414.382263183594
-98.4245660881175,30,422.452270507812
-98.3578104138852,30,392.785736083984
-98.2910547396529,30,367.8857421875
-98.2242990654206,30,335.585754394531
-98.1575433911883,30,315.015747070312
-98.0907877169559,30,307.245758056641
-98.0240320427236,30,285.435760498047
-97.9572763684913,30,256.085754394531
-97.890520694259,30,213.005752563477
-97.8237650200267,30,195.890838623047
-97.7570093457944,30,173.620834350586
-97.6902536715621,30,164.910842895508
-97.6234979973298,30,166.010833740234
-97.5567423230975,30,153.910842895508
-97.4899866488652,30,139.480834960938
-97.4232309746328,30,151.000839233398
-97.3564753004005,30,144.840835571289
-97.2897196261682,30,141.171508789062
-97.2229639519359,30,143.951507568359
-97.1562082777036,30,117.221504211426
-97.0894526034713,30,98.5515060424805
-97.022696929239,30,90.6415023803711
-96.9559412550067,30,86.0715026855469
-96.8891855807744,30,89.3615036010742
-96.8224299065421,30,132.161499023438
